user_id,experiment_group,timestamp,device_type,network_type,operator,page_size_kb,page_load_ms,ttfb_ms,download_mbps,latency_ms,packet_loss_pct,bounced,cta_clicked,converted,data_usage_mb
16693,B_lightweight,2026-08-12 14:12:00,Android,4G,Airtel,816.98,1888.15,1341.63,16.159,130.62,6.295,0,0,0,0.942
16694,A_standard,2026-08-12 14:13:00,Android,3G,MTN,2071.68,1254.83,599.7,37.745,120.59,13.464,0,0,0,2.155
16695,B_lightweight,2026-08-12 14:14:00,Android,3G,MTN,796.72,1461.84,943.3,33.922,134.16,9.797,1,0,0,0.888
16696,B_lightweight,2026-08-12 14:15:00,iOS,3G,MTN,729.85,829.56,727.88,55.939,151.45,4.572,1,0,1,0.876
16697,A_standard,2026-08-12 14:16:00,Android,4G,MTN,2262.31,1930.88,1106.73,34.606,152.85,5.308,1,0,0,2.438
16698,B_lightweight,2026-08-12 14:17:00,Android,4G,MTN,729.7,1428.41,902.55,20.552,112.02,4.592,1,0,1,0.819
16699,A_standard,2026-08-12 14:18:00,Android,4G,MTN,2368.72,1819.79,1376.36,83.006,149.34,6.217,1,0,0,2.599
16700,A_standard,2026-08-12 14:19:00,iOS,4G,MTN,2431.72,1422.39,681.39,37.798,109.89,5.223,0,0,0,2.389
16701,B_lightweight,2026-08-12 14:20:00,Android,3G,MTN,694.52,1371.76,1128.71,26.438,152.89,5.227,0,0,0,0.765
16702,B_lightweight,2026-08-12 14:21:00,Android,4G,Airtel,716.9,1679.81,1325.29,20.523,210.33,4.37,1,0,1,0.793
16703,B_lightweight,2026-08-12 14:22:00,Android,4G,MTN,808.01,1228.03,837.52,40.556,117.11,4.448,0,1,0,0.907
16704,A_standard,2026-08-12 14:23:00,iOS,4G,MTN,2257.93,1505.78,831.67,31.181,246.12,5.12,0,0,0,2.456
16705,B_lightweight,2026-08-12 14:24:00,Android,5G,Glo,815.05,1398.65,1221.74,63.559,149.32,8.85,0,1,0,0.945
16706,A_standard,2026-08-12 14:25:00,iOS,4G,Airtel,2473.21,1958.21,1520.12,35.555,143.91,9.877,0,0,0,2.668
16707,B_lightweight,2026-08-12 14:26:00,Android,4G,MTN,808.59,747.96,446.55,30.581,139.76,3.658,0,1,0,0.869
16708,A_standard,2026-08-12 14:27:00,Android,4G,MTN,2523.33,1055.76,866.53,150.0,214.08,4.636,1,0,0,2.588
16709,A_standard,2026-08-12 14:28:00,Android,4G,MTN,2280.99,1984.27,961.43,21.361,145.89,4.627,0,0,0,2.438
16710,A_standard,2026-08-12 14:29:00,iOS,5G,MTN,2358.97,1834.04,645.95,16.434,176.6,5.129,1,0,0,2.625
16711,A_standard,2026-08-12 14:30:00,iOS,3G,MTN,2337.23,2060.65,1169.58,25.946,159.74,4.645,0,1,0,2.558
16712,B_lightweight,2026-08-12 14:31:00,Android,4G,MTN,801.01,2115.06,1899.98,53.989,125.29,6.855,0,0,0,0.868
16713,A_standard,2026-08-12 14:32:00,Android,4G,Airtel,2325.59,3138.87,711.03,9.235,115.61,9.558,1,0,0,2.629
16714,A_standard,2026-08-12 14:33:00,iOS,3G,MTN,2538.36,882.42,455.66,38.374,109.76,4.769,0,0,0,2.827
16715,B_lightweight,2026-08-12 14:34:00,Android,4G,Glo,767.7,1774.51,1135.23,17.983,191.06,8.692,0,0,0,0.818
16716,A_standard,2026-08-12 14:35:00,Android,4G,MTN,2459.66,2678.91,1073.79,15.547,172.23,3.67,1,0,0,2.821
16717,A_standard,2026-08-12 14:36:00,iOS,4G,Airtel,2417.51,2712.75,1119.26,11.937,155.74,7.471,0,0,0,2.533
16718,A_standard,2026-08-12 14:37:00,iOS,4G,MTN,2396.32,1278.14,1009.13,51.979,137.48,6.245,1,0,0,2.651
16719,A_standard,2026-08-12 14:38:00,Android,4G,MTN,2470.35,1981.48,796.52,17.94,161.51,5.837,0,0,0,2.738
16720,A_standard,2026-08-12 14:39:00,iOS,4G,MTN,2413.29,2031.6,1216.88,21.118,214.08,8.858,1,0,0,2.62
16721,B_lightweight,2026-08-12 14:40:00,Android,4G,MTN,686.8,1835.06,1330.18,24.018,87.44,10.057,1,0,0,0.74
16722,A_standard,2026-08-12 14:41:00,Android,4G,MTN,2169.62,3030.91,749.45,10.218,137.36,2.415,0,1,0,2.295
16723,B_lightweight,2026-08-12 14:42:00,Android,4G,MTN,706.84,1167.07,764.39,40.945,130.78,7.222,0,0,0,0.703
16724,A_standard,2026-08-12 14:43:00,Android,5G,Airtel,2471.99,3161.11,1285.57,12.987,172.63,3.794,1,0,0,2.699
16725,A_standard,2026-08-12 14:44:00,Android,4G,Airtel,2388.44,2158.47,1351.0,29.003,118.36,10.909,0,1,0,2.595
16726,A_standard,2026-08-12 14:45:00,Android,4G,MTN,2555.81,1558.01,835.99,29.395,114.66,11.945,1,0,0,2.803
16727,A_standard,2026-08-12 14:46:00,Android,5G,MTN,2526.52,1928.21,1349.37,52.103,184.03,9.431,0,0,0,2.717
16728,B_lightweight,2026-08-12 14:47:00,Android,5G,MTN,661.09,1011.05,853.41,95.338,110.24,5.116,0,0,0,0.727
16729,A_standard,2026-08-12 14:48:00,Android,3G,MTN,2313.03,1486.24,987.05,40.875,113.46,3.724,0,1,0,2.437
16730,B_lightweight,2026-08-12 14:49:00,Android,4G,Glo,683.91,2132.07,1372.43,12.825,263.31,3.544,0,1,1,0.779
16731,A_standard,2026-08-12 14:50:00,Android,3G,MTN,2150.0,853.43,683.7,74.624,116.65,4.331,1,0,0,2.256
16732,B_lightweight,2026-08-12 14:51:00,iOS,3G,MTN,784.24,972.15,621.55,33.69,110.8,6.223,1,0,0,0.857
16733,A_standard,2026-08-12 14:52:00,iOS,4G,MTN,2454.83,1714.12,1300.69,47.756,101.49,14.531,1,0,0,2.719
16734,A_standard,2026-08-12 14:53:00,Android,4G,Airtel,2391.44,2010.64,1095.28,24.636,226.64,3.102,1,0,0,2.591
16735,A_standard,2026-08-12 14:54:00,iOS,3G,Airtel,2400.55,1820.31,1187.06,27.489,200.47,4.105,1,0,0,2.746
16736,A_standard,2026-08-12 14:55:00,Android,4G,MTN,2256.19,2140.57,988.4,17.561,233.5,9.954,0,0,0,2.382
16737,A_standard,2026-08-12 14:56:00,Android,5G,MTN,2473.25,2173.85,1045.41,25.306,163.91,3.544,1,0,0,2.839
16738,B_lightweight,2026-08-12 14:57:00,Android,3G,Airtel,778.19,1268.21,1233.3,44.037,124.2,5.799,0,0,0,0.839
16739,B_lightweight,2026-08-12 14:58:00,iOS,4G,MTN,795.42,1198.63,1168.65,38.64,132.54,7.699,0,0,0,0.829
16740,A_standard,2026-08-12 14:59:00,Android,3G,MTN,2360.01,1676.64,1070.33,40.074,115.5,10.407,1,0,0,2.396
16741,B_lightweight,2026-08-12 15:00:00,Android,4G,MTN,749.86,1505.55,1132.14,45.317,108.65,7.094,1,0,0,0.8
16742,B_lightweight,2026-08-12 15:01:00,Android,4G,MTN,745.84,1369.55,1042.36,33.829,139.05,6.186,0,0,0,0.82
16743,B_lightweight,2026-08-12 15:02:00,iOS,4G,MTN,745.85,1120.78,926.46,17.752,179.77,4.501,1,0,0,0.784
16744,A_standard,2026-08-12 15:03:00,Android,5G,MTN,2557.43,1365.52,948.18,56.48,310.15,7.958,0,1,0,2.74
16745,B_lightweight,2026-08-12 15:04:00,Android,3G,Glo,680.29,1483.15,942.55,12.198,92.24,4.629,0,0,0,0.762
16746,A_standard,2026-08-12 15:05:00,Android,3G,MTN,2621.84,1063.76,783.15,84.238,88.67,7.893,0,0,0,2.721
16747,A_standard,2026-08-12 15:06:00,Android,4G,MTN,2389.01,1331.53,932.36,46.452,213.78,6.053,1,0,0,2.529
16748,B_lightweight,2026-08-12 15:07:00,iOS,4G,MTN,700.45,1031.74,713.94,48.898,136.02,10.818,0,0,0,0.725
16749,B_lightweight,2026-08-12 15:08:00,Android,3G,MTN,727.3,848.72,617.93,27.669,100.12,8.049,0,0,0,0.789
16750,B_lightweight,2026-08-12 15:09:00,Android,4G,MTN,746.24,1052.66,725.82,54.413,211.41,4.938,0,0,0,0.813
16751,B_lightweight,2026-08-12 15:10:00,Android,4G,MTN,822.05,692.57,694.55,71.112,140.87,7.568,0,0,0,0.877
16752,B_lightweight,2026-08-12 15:11:00,Android,4G,MTN,712.31,1164.59,940.3,20.118,108.1,7.745,1,0,0,0.821
16753,B_lightweight,2026-08-12 15:12:00,Android,5G,Airtel,758.35,1503.77,1120.59,34.055,112.26,6.918,1,0,0,0.837
16754,A_standard,2026-08-12 15:13:00,Android,4G,MTN,2143.58,1203.53,611.15,46.013,158.68,17.243,0,0,0,2.386
16755,B_lightweight,2026-08-12 15:14:00,Android,4G,MTN,788.91,1007.31,958.96,117.273,159.29,10.194,0,1,0,0.936
16756,A_standard,2026-08-12 15:15:00,Android,3G,Airtel,2242.34,2181.83,884.53,17.49,137.59,5.595,0,0,0,2.412
16757,A_standard,2026-08-12 15:16:00,Android,4G,Airtel,2592.43,1416.05,666.99,30.88,153.55,4.231,1,0,0,2.803
16758,B_lightweight,2026-08-12 15:17:00,Android,4G,MTN,723.74,1291.26,766.49,15.963,88.32,5.416,0,1,0,0.829
16759,A_standard,2026-08-12 15:18:00,iOS,4G,MTN,2194.99,2231.73,1068.4,14.923,119.01,4.047,0,0,0,2.554
16760,B_lightweight,2026-08-12 15:19:00,Android,4G,Airtel,752.31,783.23,439.4,39.3,191.08,3.365,0,0,0,0.834
16761,A_standard,2026-08-12 15:20:00,Android,4G,MTN,2490.29,1926.96,796.73,23.128,176.89,8.401,1,0,0,2.603
16762,A_standard,2026-08-12 15:21:00,Android,4G,MTN,2253.55,1672.48,840.26,25.767,170.15,4.276,0,0,0,2.516
16763,A_standard,2026-08-12 15:22:00,Android,4G,MTN,2351.64,1653.95,841.0,36.909,80.03,5.949,0,0,0,2.634
16764,A_standard,2026-08-12 15:23:00,iOS,4G,Glo,2579.75,5223.54,1392.58,6.155,108.49,9.705,0,0,0,2.534
16765,A_standard,2026-08-12 15:24:00,Android,4G,MTN,2500.51,3872.16,1352.82,10.189,205.13,6.182,1,0,0,2.639
16766,B_lightweight,2026-08-12 15:25:00,Android,4G,Glo,746.54,2237.51,895.8,5.078,431.57,9.984,0,1,0,0.779
16767,A_standard,2026-08-12 15:26:00,Android,4G,Airtel,2346.83,2870.71,1291.21,15.558,95.13,10.112,1,0,0,2.577
16768,B_lightweight,2026-08-12 15:27:00,Android,4G,Airtel,688.95,1409.27,1131.38,29.9,128.76,3.833,0,0,0,0.783
16769,B_lightweight,2026-08-12 15:28:00,Android,4G,Airtel,741.33,1812.52,1614.14,41.07,207.65,4.514,1,0,0,0.81
16770,B_lightweight,2026-08-12 15:29:00,Android,4G,MTN,794.99,1244.19,927.79,43.467,116.5,11.23,0,0,0,0.858
16771,A_standard,2026-08-12 15:30:00,Android,4G,MTN,2522.58,1950.1,1585.54,65.856,114.35,3.985,0,1,0,2.679
16772,A_standard,2026-08-12 15:31:00,Android,5G,Airtel,2131.45,2355.76,1125.85,24.532,125.56,13.047,0,0,0,2.358
16773,B_lightweight,2026-08-12 15:32:00,iOS,3G,MTN,750.26,1401.05,1421.46,83.996,173.66,5.602,0,1,0,0.859
16774,A_standard,2026-08-12 15:33:00,Android,4G,MTN,2384.31,1989.13,1366.42,47.672,187.02,13.527,0,0,0,2.607
16775,B_lightweight,2026-08-12 15:34:00,Android,3G,MTN,664.61,1439.91,1035.41,33.903,130.58,9.31,1,0,0,0.733
16776,B_lightweight,2026-08-12 15:35:00,Android,3G,MTN,773.45,1304.11,1031.82,46.052,169.86,5.464,0,0,0,0.818
16777,A_standard,2026-08-12 15:36:00,Android,4G,MTN,2260.62,1973.38,883.4,22.268,192.75,8.276,1,0,0,2.549
16778,B_lightweight,2026-08-12 15:37:00,Android,4G,MTN,709.3,889.76,764.19,19.508,174.98,5.181,0,0,0,0.751
16779,A_standard,2026-08-12 15:38:00,iOS,3G,MTN,2413.1,1944.76,1410.34,30.091,104.93,8.182,0,0,0,2.654
16780,B_lightweight,2026-08-12 15:39:00,Android,3G,MTN,771.93,1288.16,869.11,37.124,195.0,8.4,0,0,0,0.861
16781,A_standard,2026-08-12 15:40:00,iOS,4G,Airtel,2499.22,3167.06,1540.34,11.685,211.34,5.277,0,1,0,2.595
16782,B_lightweight,2026-08-12 15:41:00,Android,3G,Glo,689.01,1977.03,1540.75,17.249,324.64,7.919,0,1,1,0.777
16783,A_standard,2026-08-12 15:42:00,Android,3G,Airtel,2514.6,2131.26,935.18,20.299,132.83,5.435,0,0,0,2.693
16784,B_lightweight,2026-08-12 15:43:00,iOS,4G,MTN,772.69,1209.67,968.57,68.04,177.0,13.276,1,0,0,0.882
16785,B_lightweight,2026-08-12 15:44:00,Android,3G,MTN,778.02,1560.83,1351.5,35.924,119.09,7.974,0,0,0,0.878
16786,B_lightweight,2026-08-12 15:45:00,Android,4G,Airtel,814.36,2772.86,1616.03,8.831,201.88,7.208,1,0,0,0.894
16787,A_standard,2026-08-12 15:46:00,Android,3G,MTN,2338.62,1308.04,780.98,73.288,110.79,11.585,1,0,0,2.503
16788,B_lightweight,2026-08-12 15:47:00,Android,4G,MTN,754.66,1541.07,1336.79,92.859,216.51,4.938,0,0,0,0.816
16789,A_standard,2026-08-12 15:48:00,Android,5G,MTN,2531.48,1898.82,776.74,24.927,140.54,8.297,0,1,0,2.662
16790,B_lightweight,2026-08-12 15:49:00,Android,5G,MTN,746.77,1594.29,1200.21,30.903,113.47,5.174,0,0,0,0.824
16791,A_standard,2026-08-12 15:50:00,Android,5G,MTN,2337.26,2707.32,1287.22,18.903,169.41,9.793,1,0,0,2.534
16792,A_standard,2026-08-12 15:51:00,Android,4G,MTN,2554.78,1034.25,766.93,115.258,61.17,4.211,0,0,0,2.861
16793,A_standard,2026-08-12 15:52:00,Android,4G,MTN,2342.22,1957.12,1447.84,83.91,51.85,13.259,0,1,0,2.647
16794,A_standard,2026-08-12 15:53:00,Android,4G,Glo,2468.81,1776.64,715.2,24.715,119.76,5.771,0,0,0,2.61
16795,B_lightweight,2026-08-12 15:54:00,Android,5G,MTN,781.36,980.2,685.1,33.073,169.48,4.485,0,1,0,0.811
16796,B_lightweight,2026-08-12 15:55:00,Android,4G,MTN,830.74,1306.23,902.63,26.626,225.52,10.434,0,1,0,0.876
16797,A_standard,2026-08-12 15:56:00,Android,4G,MTN,2516.63,1741.36,857.58,41.452,274.27,9.017,0,0,0,2.701
16798,A_standard,2026-08-12 15:57:00,Android,4G,Airtel,2364.77,3545.99,1565.53,12.25,262.48,5.644,0,0,0,2.811
16799,A_standard,2026-08-12 15:58:00,Android,4G,MTN,2537.07,1655.43,661.8,35.309,125.1,15.553,0,0,0,2.89
16800,A_standard,2026-08-12 15:59:00,Android,4G,Glo,2351.9,1904.58,911.72,25.876,201.79,6.775,0,0,0,2.582
16801,B_lightweight,2026-08-12 16:00:00,Android,3G,Airtel,755.18,1689.81,1165.86,23.022,307.67,5.057,0,0,0,0.847
16802,B_lightweight,2026-08-12 16:01:00,Android,4G,MTN,722.2,1258.7,1126.76,78.013,86.62,12.021,1,0,0,0.799
16803,B_lightweight,2026-08-12 16:02:00,iOS,4G,Airtel,794.85,2737.73,1559.82,6.028,286.79,5.628,1,0,0,0.94
16804,A_standard,2026-08-12 16:03:00,Android,4G,MTN,2202.24,1702.77,803.96,25.419,122.07,8.593,0,0,0,2.44
16805,B_lightweight,2026-08-12 16:04:00,Android,4G,MTN,775.94,1389.0,1193.34,38.287,171.42,12.647,0,0,0,0.778
16806,B_lightweight,2026-08-12 16:05:00,Android,5G,Airtel,744.86,1843.71,1200.67,16.444,239.02,5.224,0,0,0,0.783
16807,B_lightweight,2026-08-12 16:06:00,iOS,4G,MTN,725.6,738.87,613.38,50.223,191.5,7.161,0,0,1,0.78
16808,A_standard,2026-08-12 16:07:00,Android,4G,MTN,2414.01,1817.08,716.91,26.433,176.59,14.412,1,0,1,2.72
16809,A_standard,2026-08-12 16:08:00,Android,4G,MTN,2358.31,1231.86,895.8,52.811,115.86,4.702,0,1,0,2.509
16810,B_lightweight,2026-08-12 16:09:00,Android,3G,MTN,781.81,2607.72,2129.3,19.628,216.11,6.322,1,0,0,0.842
16811,A_standard,2026-08-12 16:10:00,Android,4G,Glo,2420.99,3518.07,1821.78,15.637,192.62,8.556,1,0,0,2.395
16812,B_lightweight,2026-08-12 16:11:00,Android,4G,MTN,749.24,375.79,599.63,68.295,188.8,7.596,0,1,0,0.872
16813,B_lightweight,2026-08-12 16:12:00,Android,4G,MTN,761.11,1674.8,1200.8,45.245,145.64,17.013,0,0,0,0.838
16814,A_standard,2026-08-12 16:13:00,iOS,5G,Airtel,2554.71,1635.59,559.61,17.095,133.73,2.697,0,0,0,2.763
16815,A_standard,2026-08-12 16:14:00,Android,4G,MTN,2467.27,1394.67,886.13,49.658,158.82,5.577,0,1,0,2.707
16816,B_lightweight,2026-08-12 16:15:00,Android,4G,Airtel,738.9,1384.63,945.27,15.451,180.39,7.413,0,0,0,0.821
16817,A_standard,2026-08-12 16:16:00,Android,4G,MTN,2492.1,1396.15,990.53,47.404,220.45,2.834,1,0,0,2.718
16818,A_standard,2026-08-12 16:17:00,iOS,3G,MTN,2513.58,2127.99,644.61,17.636,112.84,19.754,0,0,0,2.611
16819,A_standard,2026-08-12 16:18:00,iOS,4G,MTN,2663.41,1629.47,1086.22,47.334,204.73,7.773,0,0,0,2.888
16820,A_standard,2026-08-12 16:19:00,iOS,4G,MTN,2265.4,2112.04,818.5,17.966,106.48,6.559,1,0,0,2.473
16821,B_lightweight,2026-08-12 16:20:00,Android,4G,Glo,728.94,1811.59,1328.25,23.57,145.32,5.178,0,0,0,0.791
16822,A_standard,2026-08-12 16:21:00,Android,4G,Glo,2268.1,2389.06,754.81,14.947,105.47,8.8,1,0,0,2.469
16823,A_standard,2026-08-12 16:22:00,Android,4G,MTN,2488.99,1231.46,687.41,50.439,191.4,4.817,0,0,0,2.827
16824,A_standard,2026-08-12 16:23:00,Android,5G,MTN,2426.23,1329.27,794.9,34.77,95.18,12.799,0,0,0,2.792
16825,B_lightweight,2026-08-12 16:24:00,Android,4G,MTN,771.65,1332.37,1131.88,57.526,99.55,5.542,0,0,0,0.908
16826,B_lightweight,2026-08-12 16:25:00,Android,3G,MTN,718.82,714.47,597.52,37.002,188.99,11.777,0,0,0,0.784
16827,B_lightweight,2026-08-12 16:26:00,Android,4G,MTN,723.22,1178.04,950.45,55.382,136.52,5.443,0,1,0,0.811
16828,B_lightweight,2026-08-12 16:27:00,Android,3G,Airtel,708.01,1113.49,839.82,26.664,130.03,4.777,0,1,0,0.756
16829,B_lightweight,2026-08-12 16:28:00,Android,5G,MTN,761.97,2061.51,1588.65,51.878,122.77,6.47,1,0,0,0.774
16830,A_standard,2026-08-12 16:29:00,Android,5G,MTN,2264.1,2039.82,1051.27,29.888,185.35,21.109,1,0,0,2.291
16831,A_standard,2026-08-12 16:30:00,Android,4G,MTN,2301.78,2481.73,1250.11,20.455,138.86,8.222,0,0,0,2.311
16832,A_standard,2026-08-12 16:31:00,Android,4G,MTN,2232.69,1666.73,865.17,30.704,170.95,3.536,0,0,1,2.342
16833,A_standard,2026-08-12 16:32:00,Android,4G,MTN,2267.78,1744.56,833.29,23.548,133.41,9.829,1,0,0,2.535
16834,B_lightweight,2026-08-12 16:33:00,Android,4G,Glo,767.87,2306.48,1676.81,14.035,180.74,7.3,0,0,0,0.878
16835,B_lightweight,2026-08-12 16:34:00,Android,4G,MTN,771.58,1058.98,977.03,53.503,110.02,9.449,0,1,0,0.88
16836,B_lightweight,2026-08-12 16:35:00,Android,4G,Airtel,713.9,705.23,781.77,28.376,147.08,8.3,0,1,0,0.842
16837,A_standard,2026-08-12 16:36:00,Android,4G,MTN,2334.71,1518.19,1134.91,52.654,143.34,8.358,1,0,0,2.766
16838,B_lightweight,2026-08-12 16:37:00,Android,4G,Airtel,726.38,1314.37,876.72,13.619,270.17,7.436,0,1,0,0.81
16839,A_standard,2026-08-12 16:38:00,Android,4G,MTN,2434.23,1347.79,876.65,29.666,108.97,5.282,0,0,1,2.625
16840,B_lightweight,2026-08-12 16:39:00,Android,5G,Airtel,766.9,1980.34,1592.27,58.678,157.48,4.752,0,0,0,0.823
16841,A_standard,2026-08-12 16:40:00,Android,3G,Airtel,2483.1,3230.5,1576.38,17.834,230.7,10.783,1,0,1,2.657
16842,A_standard,2026-08-12 16:41:00,Android,4G,Glo,2472.24,4188.02,1059.3,7.605,109.23,10.249,1,0,0,2.823
16843,B_lightweight,2026-08-12 16:42:00,Android,4G,MTN,683.26,1267.18,1064.95,28.726,146.1,11.937,0,0,0,0.762
16844,A_standard,2026-08-12 16:43:00,Android,4G,MTN,2427.25,1525.41,894.7,34.087,179.61,3.617,1,0,0,2.557
16845,B_lightweight,2026-08-12 16:44:00,Android,5G,MTN,767.05,815.46,733.88,62.109,228.02,8.781,0,0,0,0.825
16846,A_standard,2026-08-12 16:45:00,Android,4G,MTN,2505.38,1424.93,740.22,37.677,124.39,4.198,0,1,1,2.692
16847,A_standard,2026-08-12 16:46:00,Android,5G,MTN,2297.57,1801.09,831.6,24.263,275.07,3.866,1,0,0,2.324
16848,B_lightweight,2026-08-12 16:47:00,Android,4G,Glo,734.23,1804.66,1469.83,20.703,150.27,11.054,0,0,0,0.802
16849,A_standard,2026-08-12 16:48:00,Android,4G,MTN,2633.34,1956.42,1409.35,72.595,117.77,11.727,0,1,0,2.959
16850,B_lightweight,2026-08-12 16:49:00,Android,4G,MTN,765.31,1143.94,851.02,101.522,110.67,4.585,1,0,0,0.865
16851,A_standard,2026-08-12 16:50:00,Android,3G,MTN,2459.25,3141.37,809.22,10.712,259.13,7.806,0,1,0,2.674
16852,A_standard,2026-08-12 16:51:00,iOS,3G,MTN,2316.91,1499.75,898.39,32.247,162.23,8.124,0,0,1,2.809
16853,B_lightweight,2026-08-12 16:52:00,Android,4G,MTN,730.38,981.82,996.48,150.0,142.76,10.199,0,1,0,0.798
16854,B_lightweight,2026-08-12 16:53:00,Android,3G,MTN,724.24,751.58,676.65,92.113,113.4,7.288,0,0,0,0.809
16855,A_standard,2026-08-12 16:54:00,Android,4G,Airtel,2388.25,1611.17,678.6,24.602,147.2,9.014,0,0,0,2.585
16856,B_lightweight,2026-08-12 16:55:00,iOS,4G,MTN,694.69,1044.87,843.76,23.541,107.08,4.62,0,0,0,0.736
16857,A_standard,2026-08-12 16:56:00,Android,4G,MTN,2321.31,1182.38,547.17,46.527,171.63,4.454,0,0,0,2.695
16858,A_standard,2026-08-12 16:57:00,Android,4G,MTN,2461.37,2730.21,1126.64,16.662,177.3,5.379,0,0,0,2.631
16859,A_standard,2026-08-12 16:58:00,Android,4G,MTN,2323.15,1175.61,780.15,83.895,141.1,5.266,0,0,0,2.683
16860,A_standard,2026-08-12 16:59:00,iOS,3G,MTN,2525.99,1734.03,1146.62,40.279,75.03,6.289,0,0,0,2.676
16861,B_lightweight,2026-08-12 17:00:00,Android,4G,Glo,734.14,1754.98,750.19,7.408,185.93,11.214,0,1,0,0.847
16862,A_standard,2026-08-12 17:01:00,Android,4G,MTN,2362.69,2412.45,1374.91,35.553,136.35,10.321,0,0,0,2.716
16863,A_standard,2026-08-12 17:02:00,Android,4G,MTN,2490.61,2378.87,1002.78,19.843,159.58,7.695,0,0,0,2.724
16864,B_lightweight,2026-08-12 17:03:00,Android,5G,Airtel,721.31,2308.75,1893.37,20.888,256.16,2.863,0,0,1,0.783
16865,A_standard,2026-08-12 17:04:00,Android,5G,MTN,2545.84,1235.78,467.25,34.204,212.79,11.726,0,1,0,2.777
16866,A_standard,2026-08-12 17:05:00,Android,3G,MTN,2392.9,2283.16,1142.72,21.394,142.53,7.36,0,0,0,2.615
16867,A_standard,2026-08-12 17:06:00,Android,4G,MTN,2547.58,1774.07,1046.68,30.119,147.48,8.764,0,0,0,2.694
16868,B_lightweight,2026-08-12 17:07:00,Android,4G,MTN,793.07,1570.33,1416.01,91.203,98.73,5.039,0,0,0,0.866
16869,B_lightweight,2026-08-12 17:08:00,Android,4G,MTN,746.11,1021.8,913.98,69.859,120.18,13.136,0,0,0,0.845
16870,A_standard,2026-08-12 17:09:00,iOS,3G,MTN,2320.68,1641.18,1204.18,99.759,119.5,8.208,0,0,0,2.678
16871,B_lightweight,2026-08-12 17:10:00,Android,4G,Glo,697.22,1891.2,1286.49,14.033,205.46,10.948,0,0,0,0.768
16872,A_standard,2026-08-12 17:11:00,Android,4G,Glo,2486.48,4343.06,749.01,7.313,199.04,12.461,1,0,0,2.66
16873,B_lightweight,2026-08-12 17:12:00,Android,4G,MTN,704.22,1367.13,1010.19,24.079,114.69,19.208,0,0,0,0.774
16874,A_standard,2026-08-12 17:13:00,Android,5G,Glo,2288.9,1347.9,815.3,33.837,147.83,2.711,0,1,0,2.491
16875,B_lightweight,2026-08-12 17:14:00,iOS,3G,Airtel,696.58,1853.69,1429.49,14.751,226.93,4.032,0,0,0,0.809
16876,B_lightweight,2026-08-12 17:15:00,Android,5G,Glo,711.55,2659.58,1596.39,7.665,181.14,8.146,1,0,0,0.796
16877,B_lightweight,2026-08-12 17:16:00,Android,4G,MTN,754.14,924.18,702.41,39.195,97.37,10.89,0,1,0,0.837
16878,A_standard,2026-08-12 17:17:00,Android,4G,MTN,2472.46,1766.78,1067.83,35.49,104.15,5.281,1,0,0,2.635
16879,A_standard,2026-08-12 17:18:00,Android,5G,MTN,2559.02,1792.15,873.65,30.707,376.49,5.727,0,0,0,2.808
16880,A_standard,2026-08-12 17:19:00,iOS,4G,Airtel,2301.67,3215.99,725.67,8.15,94.29,7.156,1,0,0,2.382
16881,B_lightweight,2026-08-12 17:20:00,iOS,5G,MTN,722.03,1684.75,1532.54,30.968,189.07,10.094,1,0,0,0.781
16882,A_standard,2026-08-12 17:21:00,iOS,4G,MTN,2531.93,2356.38,988.76,15.064,228.73,5.79,0,0,0,2.834
16883,B_lightweight,2026-08-12 17:22:00,Android,5G,MTN,800.58,1148.44,918.51,61.188,70.38,9.136,0,0,0,0.866
16884,A_standard,2026-08-12 17:23:00,Android,4G,MTN,2523.82,1629.7,991.18,36.391,202.75,6.066,0,0,0,2.868
16885,B_lightweight,2026-08-12 17:24:00,Android,3G,Glo,770.84,1107.38,698.4,22.898,190.24,13.377,1,0,0,0.852
16886,B_lightweight,2026-08-12 17:25:00,Android,3G,MTN,678.6,1646.46,872.71,12.956,71.88,3.059,1,0,0,0.719
16887,B_lightweight,2026-08-12 17:26:00,Android,4G,Airtel,810.24,1640.55,1256.03,33.171,236.49,7.579,0,0,0,0.875
16888,B_lightweight,2026-08-12 17:27:00,Android,4G,MTN,692.82,693.54,639.81,38.266,223.26,2.978,0,0,0,0.761
16889,B_lightweight,2026-08-12 17:28:00,Android,4G,Airtel,822.5,1352.78,1142.37,29.596,110.0,4.634,1,0,0,0.908
16890,A_standard,2026-08-12 17:29:00,Android,5G,MTN,2445.17,1333.98,774.62,60.965,335.67,11.007,0,1,1,2.728
16891,A_standard,2026-08-12 17:30:00,Android,4G,MTN,2339.68,1531.91,568.97,27.813,144.18,20.28,0,1,0,2.471
16892,B_lightweight,2026-08-12 17:31:00,Android,5G,MTN,731.15,924.05,844.74,43.445,174.94,5.838,0,0,1,0.857
16893,A_standard,2026-08-12 17:32:00,Android,4G,MTN,2469.75,2939.09,1006.48,11.865,176.47,2.701,1,0,0,2.737
16894,A_standard,2026-08-12 17:33:00,Android,4G,Airtel,2299.2,1147.38,812.19,47.805,310.66,3.633,0,1,0,2.683
16895,A_standard,2026-08-12 17:34:00,Android,4G,Airtel,2555.59,2744.83,1452.53,18.401,477.5,3.619,0,1,0,2.904
